,_key,city,country,employees_on_linkedin,faxNumber,followers,founded,hq,image_url,industry,linkedin_id,naics,naicsText,name,overview,phoneNumber,postal,revenue,sic,sicText,size,specialites,state,street_1,street_2,type,updated,url,website
46,0000c0f5-0bf7-4082-9d28-11d7ae16ee53,Krasnodarskiy Kray,Russian Federation,,,81,,"ул. Котовского, 42, Краснодар, Russian Federation",http://media.licdn.com/mpr/mpr/shrink_200_200/AAEAAQAAAAAAAALPAAAAJGFmNTE1N2NhLTc1YjItNDhhOC04ZmQ1LTk4NjZmYzQ0N2Y5MA.png,Oil & Energy,6437504,,,Oilgasconference,В рамках проекта \,,,,,,Myself Only,"Нефтегазовые конференции, Нефтегазовые семинары, Нефтегазовые выставки",,"ул. Котовского, 42",,Public Company,2016-05-17T01:02:30,www.linkedin.com/company/oilgasconference,http://oilgasconference.ru
47,0000c408-395f-44a8-a850-505ee4c7915c,Kaohsiung,Taiwan,,,0,,"No. 905,Kao-Nan Highway Road, Kaohsiung, 811, Taiwan, Kaohsiung, Taiwan",,Electrical/Electronic Manufacturing,8629731,,,Prejection Industrial Corporation,"Prejection Industrial Corporation is an Electrical and Electronic Manufacturing company located in No. 905,Kao-Nan Highway Road, Kaohsiung, 811, Taiwan, Kaohsiung, Taiwan, Province of China.",,,,,,1-10 employees,,,"No. 905,Kao-Nan Highway Road, Kaohsiung, 811, Taiwan",,,2016-04-21T10:38:53,www.linkedin.com/company/prejection-industrial-corporation,http://www.b2b-electronic-coil-manufacturer.com
48,0000c483-687a-48ab-97a8-827b69a1c011,Fraser,United States,,,0,,"33270 Groesbeck Hwy, Fraser, Michigan, 48026-1597, United States",,Construction,6187392,,,CAP Printing,"CAP Printing is a Construction company located in 33270 Groesbeck Hwy, Fraser, Michigan, United States.",,48026-1597,,,,1-10 employees,,Michigan,33270 Groesbeck Hwy,,,2016-04-21T16:51:10,www.linkedin.com/company/cap-printing,
49,0000c8bc-b719-497a-97a3-5f94de30ecde,Xi’an Qu,China,,,3,,"长缨东路, 西安, 陕西省, China",,Staffing and Recruiting,6205114,,,THE COPIER WAREHOUSE LIMITED,"THE COPIER WAREHOUSE LIMITED is a staffing and recruiting company based out of 长缨东路, 西安, 陕西省, China.",,,,,,1-10 employees,,陕西省,长缨东路,,,2016-04-21T01:43:59,www.linkedin.com/company/the-copier-warehouse-limited,http://www.thecopierwarehouse.co.uk
50,0000c929-0bcd-477f-8681-5a69b468fb75,Seattle,United States,,,0,,"1065 E Howe St, Seattle, Washington, 98102-4259, United States",,Program Development,8286131,,,Oz Boys LLC,"Oz Boys LLC is a Program Development company located in 1065 E Howe St, Seattle, Washington, United States.",,98102-4259,,,,1-10 employees,,Washington,1065 E Howe St,,,2016-04-22T02:04:54,www.linkedin.com/company/oz-boys-llc,
51,0000cd5e-c88d-4218-ad16-70a061a11e14,Feura Bush,United States,,,3,,"P.O. BOX 57, Feura Bush, New York, 12067-0057, United States",,Transportation/Trucking/Railroad,6309777,,,Service Motor Freight Inc,"Service Motor Freight Inc is a Transportation/Trucking/Railroad company located in P.O. BOX 57, Feura Bush, New York, United States.",,12067-0057,,,,51-200 employees,,New York,P.O. BOX 57,,,2016-05-17T21:45:20,www.linkedin.com/company/service-motor-freight-inc,http://www.elginmotorfreight.com
52,0000ce68-d334-4c28-8e2f-25b1cca4d68b,Roanoke,United States,,,2,,"1022 E Leitner EXT, Latta, South Carolina, 29565, United States",,Civil Engineering,8052685,238990,All Other Specialty Trade Contractors,Prescott Construction Company,"Prescott Construction Company is a civil engineering company based out of 1022 E Leitner EXT, Latta, South Carolina, United States.",(540) 342-2164,24016,$0.3k,1799,"Special Trade Contractors, NEC",,,VA,538 SALEM AVE SW,,,2016-05-17T20:56:27,www.linkedin.com/company/prescott-construction-company,http://www.prescottconstruction.com
53,0000d204-9c85-4c13-b882-35845f623516,Lanham,United States,,,0,,"9522 Smith Ave, Lanham, Maryland, 20706-4036, United States",,Primary/Secondary Education,4392015,,,Laurel Adjustment Bureau Inc,"Laurel Adjustment Bureau Inc is a Primary/Secondary company located in 9522 Smith Ave, Lanham, Maryland, United States.",,20706-4036,,,,1-10 employees,,Maryland,9522 Smith Ave,,,2016-04-22T05:58:25,www.linkedin.com/company/laurel-adjustment-bureau-inc,
54,0000d72c-bd65-49d7-952e-beded4fed64e,,,,,52,,,http://media.licdn.com/mpr/mpr/shrink_200_200/AAEAAQAAAAAAAAInAAAAJDdhMWJjMTRiLTRiMTgtNGMyMy05MjkyLWJkMzZmZDc1NTZlYQ.png,E-Learning,9349716,,,exploring eLearning 2015,exploring eLearning è il primo evento nazionale sull'eLearning per aziende: 36 poster multimediali per esplorare le principali innovazioni in ambito eLearning a livello nazionale ed internazionale.,,,,,,11-50 employees,,,,,,2016-05-19T19:15:30,www.linkedin.com/company/exploring-elearning,http://www.exploring-elearning.com
55,0000d7be-6b4e-427a-a010-22dfdcda599e,Stuart,United States,,,1,,"1128 NW 14th Ter, Stuart, Florida, 34994-9612, United States",,Cosmetics,5939563,,,Arlenes Hair Salon,"Arlenes Hair Salon is a Cosmetics company located in 1128 NW 14th Ter, Stuart, Florida, United States.",,34994-9612,,,,1-10 employees,,Florida,1128 NW 14th Ter,,,2016-04-21T22:08:37,www.linkedin.com/company/arlenes-hair-salon,
56,0000d834-3b8b-4a27-a763-bc0504089c17,Redhill,United Kingdom,,,20,2013.0,"5 Gatton Park Business Centre, Wells Place, Redhill, Surrey, RH1 3DR, United Kingdom",http://media.licdn.com/mpr/mpr/shrink_200_200/AAEAAQAAAAAAAAUQAAAAJGM5OTUzYjViLTYxZTEtNDE0Yi04Yjg0LWVjMTBlMzIyZGE5Yw.png,Facilities Services,9267623,,,Surrey Fire Safety Solutions Ltd,"Surrey Fire Safety Solutions pride ourselves on providing a first class service to all our customers. From both the business and private sectors across London, Kent, Essex, Surrey and the rest of the South East.\r\n\r\nWe build strong relationships with all our clients, responding to their needs with our expertise and professional approach. Our range of Fire Safety services extends from prevention and protection to products and system training. We offer the highest standard of Fire Alarm PAVA & VESDA Commissioning, Certification emergency repair service as well as providing full service and maintenance contracts.\r\n\r\nWe have extensive access to the latest fire detection, PAVA, VESDA products from the leading manufacturers. We can also supply and install and maintain Electrical / Data equipment cabinet fixed fire suppression systems and Portable Fire Extinguishers\r\n\r\nWe provide a complete fire safety solution, including Thermal imaging surveys for both building fabric, electrical and mechanical services using the latest equipment from leading manufacturers. Our range of safety signage includes everything you will need from general hazard warnings to highlighting first aid provisions as well as identifying your fire safety provisions.\r\n\r\nOur team of fully trained professionals are on hand to offer the best advice, from a simple Fire risk assessment to installing and maintaining the best products putting your complete fire safety first.\r\n\r\nFor advice on your fire safety requirements please get in contact today and we will be happy to offer a competitive quote to compare against your existing supplier.",,RH1 3DR,,,,11-50 employees,"Fire Alarm Systems, PAVA Systems, Fire Risk Assessment, Fire Extinguishers",Surrey,5 Gatton Park Business Centre Wells Place,Wells Place,Public Company,2016-05-17T08:45:10,www.linkedin.com/company/surrey-fire-safety-solutions-ltd,http://www.surreyfiresafety.co.uk
57,0000d93d-b17c-4164-90f7-d7451606b61d,,Brazil,,,1,,Brazil,,,7063704,,,Power X Music,Power X Music is a company based out of Brazil.,,,,,,,,,,,,2016-05-20T13:45:29,www.linkedin.com/company/power-x-music,http://powerxmusic.com.br
58,0000e0f9-0265-43aa-973a-8bd4ce367e06,Somers,United States,,,0,,"41 Shaker Rd, Somers, Connecticut, 06071-1410, United States",,Graphic Design,4162999,,,Mattingly Graphics,"Mattingly Graphics is a graphic design company based out of 41 Shaker Rd, Somers, Connecticut, United States.",,06071-1410,,,,,,Connecticut,41 Shaker Rd,,,2016-04-22T03:36:18,www.linkedin.com/company/mattingly-graphics,http://mattinglygraphics.com
59,0000e27f-6d59-4572-a08c-1335d24ff5fc,,,,,8,,,,,9449120,,,Howard Self Drive Hire Ltd,,,,,,,,,,,,,2016-05-16T05:47:02,www.linkedin.com/company/howard-self-drive-hire-ltd,
60,0000eb4c-d02d-46d4-b5df-886540d7d479,Raynham,United States,,,0,,"1110 New State Hwy, Raynham, Massachusetts, 02767-1094, United States",,Military,3953544,,,Giant Rv World,"Giant Rv World is a military company based out of 1110 New State Hwy, Raynham, Massachusetts, United States.",,02767-1094,,,,,,Massachusetts,1110 New State Hwy,,,2016-04-24T22:40:48,www.linkedin.com/company/giant-rv-world,http://www.giantrvworld.com
61,0000edf9-a2cb-4709-acc8-74072271245e,Paris,France,,,25,2015.0,"3 boulevard richard lenoir, Paris, 75011, France",http://media.licdn.com/mpr/mpr/shrink_200_200/AAEAAQAAAAAAAAVbAAAAJGM4M2M0MzU5LTRhOTgtNDQ5Yi05MTViLTRlMGQ1YTNkMDUxNg.png,Food Production,10154486,,,1000Cooker,"1000Cooker, c'est LA nouvelle plateforme de mise en relation culinaire entre particuliers. \r\nElle rassemble les amoureux du « bien manger ».\r\nDes « Cookers » (cuisiniers amateurs talentueux) réalisent pour des « FanCookers » (des amateurs de bonne cuisine) des petits plats faits maison.\r\n\r\nElle permet aux Cookers d'être rémunérés pour exercer leur passion et aux FanCookers de déguster des bons plats à prix abordables.\r\n\r\nEn plus de ça, elle se base sur la géolocalisation: elle permet aux voisins de se rencontrer et de tisser du lien social dans les grandes villes.\r\n\r\nDes chefs talentueux comme Yves Camdeborde et Bruno Doucet soutiennent notre projet.",,75011,,,,1-10 employees,Mise en relation de cuisinier amateur (Cooker) et amateur de bons petits plats (FanCooker),,3 boulevard richard lenoir,,Partnership,2016-05-16T16:41:03,www.linkedin.com/company/1000cooker,http://www.1000cooker.com
62,0000f1b0-d1e6-476a-b639-e3bd8f42cca0,Houston,United States,,,0,,"15327 Gran Vista Dr, Houston, Texas, 77083, United States",,,9548872,,,Benito Garcia,"Benito Garcia is a company based out of 15327 Gran Vista Dr, Houston, Texas, United States.",,77083,,,,,,Texas,15327 Gran Vista Dr,,,2016-04-22T04:03:46,www.linkedin.com/company/benito-garcia,
63,0000f37f-1faa-43d1-bafb-08389a625109,Rio de Janeiro,Brazil,,,99,2015.0,"Rua da Alfândega, n° 91, sala 803, Centro Rio de Janeiro, RJ 20070-003 Brazil",http://media.licdn.com/mpr/mpr/shrink_200_200/AAEAAQAAAAAAAAL6AAAAJDE2NTcyNTc4LThhOTQtNGFmMy05NjQyLTA5OTI2YWUxZGQ1OQ.png,Human Resources,10052488,,,A3 Consultoria de Recursos Humanos,"A A3 RH é uma consultoria de recursos humanos que nasceu da união de profissionais apaixonados por gente e que tem o propósito de trazer soluções inovadoras para seus clientes. Nossa atuação prioriza o atendimento ao cliente, agilidade e qualidade nos nossos serviços.
 A necessidade do cliente é cuidadosamente analisada e a A3 está preparada para atendê-lo de forma personalizada!",,20070-003,,,,1-10 employees,"Recursos Humanos, Seleção de executivos e profissionais, Mapeamento interno de potencial (assessment), Treinamentos in company, Coaching, Diagnóstico Organizacional, Transição de Carreira, Programa de Seleção de Pessoas com Deficiência",RJ,"Rua da Alfândega, n° 91, sala 803, Centro",,Privately Held,2015-10-25T01:09:48,www.linkedin.com/company/a3-recursos-humanos,http://www.a3rh.com
64,0000f445-6903-43e0-93ef-144106c9e523,Johnstown,United States,,,0,,"1211 N Park Ave, Johnstown, Colorado, 80534-8815, United States",,Oil & Energy,5900412,,,Kirk Ferguson Construction,"Kirk Ferguson Construction is an oil and energy company based out of 1211 N Park Ave, Johnstown, Colorado, United States.",,80534-8815,,,,,,Colorado,1211 N Park Ave,,,2016-04-24T01:35:58,www.linkedin.com/company/kirk-ferguson-construction,
65,0000f5e4-9f70-48a8-87e9-7746cd34dd72,Guwahati,India,,,0,,"2ND FLOOR, HAQUE MARKET, HB ROAD, FANCY BAZAR, Guwahati, Assam, 781001, India",,,9664392,,,Sumeet Trade Agencies,"Sumeet Trade Agencies is a company based out of 2ND FLOOR, HAQUE MARKET, HB ROAD, FANCY BAZAR, Guwahati, Assam, India.",,781001,,,,,,Assam,"2ND FLOOR, HAQUE MARKET, HB ROAD, FANCY BAZAR",,,2016-04-23T01:39:25,www.linkedin.com/company/sumeet-trade-agencies,
66,0000fc69-3b06-4759-b1aa-28f08a196469,Karise,Denmark,,,15,2014.0,"Storkevaenget 8, Karise, DK-4653, Denmark",http://media.licdn.com/mpr/mpr/shrink_200_200/AAEAAQAAAAAAAAQiAAAAJDMzY2Y5ZjdiLWE1NGQtNGEwNC05ZjEyLTdhYTNmOWIyMTdmMQ.png,Medical Devices,10332653,,,VasDeBlock medical ApS,"Using hormonal contraceptives is not acceptable for many women, and many men ask for alternative contraception methods. VasDeBlock have developed a medical device as contraception for men. \r\nCurrent male sterilisation is surgical and difficult to reverse/undo, so there is a need for non-surgical, easily reversible male sterilization method. VasDeBlock can offer an alternative to vasectomy and hormonal contraception. \r\nMedical device placement via a thin catheter through an endoscope, without surgery.\r\nThe great benefits is fast and simple placement and removal procedure and economically attractive to patient and doctors. \r\nDevices are inserted through urethra and into the vas deferens. The devices block the vas deferens and prevents the passage of spermatozoa. The male is then sterilized for shorter or longer.\r\nIf the procedure needs to be undone, the devices are endoscopically withdrawn, with e.g. a snare or basket.\r\nThe procedure has been discussed with, and accepted by KOL urologists and MD´s.\r\nPrimary target group is couples wishing surgical birth control, men in relationships who are considering vasectomy and men who wants temporary sterilization.\r\nB2B group is privately practicing urologist performing vasectomy procedures today.\r\nRight now VasDeBlock is looking for investments. Please contact us for more information.",,DK-4653,,,,1-10 employees,"Medico, Medical devices, Sterilization and vasectomy, R&D",,Storkevaenget 8,,Privately Held,2016-05-16T04:52:40,www.linkedin.com/company/vasdeblock,http://www.vasdeblock.com
67,00010177-3db1-4d61-b956-abcdac225956,Zumbrota,United States,,,0,,"685 Lincoln Ave, Zumbrota, Minnesota, 55992-1143, United States",,Retail,8818969,,,Hometown Kitchen & Bath,"Hometown Kitchen & Bath is a Retail company located in 685 Lincoln Ave, Zumbrota, Minnesota, United States.",,55992-1143,,,,1-10 employees,,Minnesota,685 Lincoln Ave,,,2016-04-22T09:14:38,www.linkedin.com/company/hometown-kitchen-&-bath,http://eatathometown.com
68,000110af-d182-4a8e-a464-9e049082a1a2,Manila,Philippines,,,4,,"Cocolife Building, MAKATI, Manila, 1200, Philippines",,Hospital & Health Care,6158649,,,UNITED COCONUT PLANTERS LIFE ASSURANCE CORPORATION,"UNITED COCONUT PLANTERS LIFE ASSURANCE CORPORATION is a Hospital and Health Care company located in Cocolife Building, MAKATI, Manila, Philippines.",,1200,,,,11-50 employees,,Manila,Cocolife Building,,,2016-04-23T04:02:42,www.linkedin.com/company/united-coconut-planters-life-assurance-corporation,http://www.cocolife.com
69,000111ba-bd17-4c01-93a0-e059fff2bb6b,Crown Point,United States,,,0,,"223 S Court St, Crown Point, Indiana, 46307-3951, United States",http://media.licdn.com/mpr/mpr/shrink_200_200/p/3/005/09d/013/1e10d06.png,Hospital & Health Care,4568634,,,Popovich Dental Corp,"Popovich Dental Corp is a Hospital and Health Care company located in 223 S Court St, Crown Point, Indiana, United States.",,46307-3951,,,,1-10 employees,,Indiana,223 S Court St,,,2016-04-22T04:56:42,www.linkedin.com/company/popovich-dental-corp,http://popovichdentalcorp.com
70,000111be-6148-4c4f-984d-60b9211ee67f,Omaha,United States,,,4,2003.0,"9358 H Court, Omaha, Nebraska, 68127, United States",http://media.licdn.com/mpr/mpr/shrink_200_200/p/5/005/0a3/2f6/00866ed.png,Consumer Services,4828970,,,Quality Home Exteriors LLC,\,,68127,,,,1-10 employees,"Windows, Doors, Siding",Nebraska,9358 H Court,,Public Company,2016-05-18T20:41:10,www.linkedin.com/company/quality-home-exteriors-nebraska,http://qualityhomeext.com
71,00011203-f215-478f-9ba9-6194a4db9c00,Fort Dodge,United States,,,1,2013.0,"3232 1st Avenue South, Box 1193, Fort Dodge, IA, 50501, United States",http://media.licdn.com/mpr/mpr/shrink_200_200/AAEAAQAAAAAAAAd1AAAAJDNiYjdjZGM0LTM1NTktNDE1Mi1iMWU3LTE4MjI4MWJlMWViYg.png,Entertainment,10423885,,,"TKG Holdings, LLC.","Founded in 2013 to provide exceptional entertainment, SWEET treats, travel services, & products for you & your home. Businesses include Fort Frenzy, Creative Cakes, Northland Travel, Frontier Sports Park & Sears Hometown Store.",,50501,,,,51-200 employees,"Family Entertainment, Event Planning, Gourmet Cupcakes, Frosted Cookies, Cakes, Lunch, Special Event Venue, Travel Services, Appliances, Lawn & Garden, Tools, Birthday Parties, Arcade, Laser Tag, Mini Bowling, Team Building",IA,3232 1st Avenue South,Box 1193,Self Owned,2016-05-18T12:18:35,www.linkedin.com/company/tkg-holdings-llc.,http://fortfrenzy.com
72,00011e66-1813-4183-90e5-d525a587066d,Amsterdam,Netherlands,,,5,2016.0,"Barbara Strozzilaan 201, 1083 HN, Amsterdam, Netherlands",http://media.licdn.com/mpr/mpr/shrink_200_200/AAEAAQAAAAAAAAToAAAAJDhkMTVhNmZiLWFkOGItNDVhMC1iZmYyLTljMWNmMDEyOTdkYw.png,Venture Capital & Private Equity,10516432,,,Auxilium Capital,"Auxilium Capital is an independent investor in Dutch companies with a proven track-record and an operating result of at least 1 million euro. Auxilium Capital invests in companies that have a proven business model, solid performance and clear growth potential. Auxilium Capital wants to partner with these companies and their entrepreneurs. Auxilium Capital can best be characterized as an entrepreneurial family office - we invest funds that have been entrusted to us by a very select group of entrepreneurs and families with whom we have a long standing relationship.",,,,,,1-10 employees,,,Barbara Strozzilaan 201,1083 HN,Partnership,2016-04-23T09:12:48,www.linkedin.com/company/auxilium-capital,http://www.auxilium.capital
